candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
1754,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x1680_y1008.png,K-35-054-2_Atolov_4326,488908.2007370332,4716919.678503339,50.0,2026-04-27T09:57:28.158945+00:00
1763,0.2,mound,bench_mark_on_mound,K-35-054-2_Atolov_4326_x1008_y2352.png,K-35-054-2_Atolov_4326,484717.66478618386,4710582.77591911,50.0,2026-04-27T10:13:23.957189+00:00
1767,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x3696_y2352.png,K-35-054-1_Straldzha_4326,478811.88615229964,4711070.623206492,50.0,2026-04-27T09:57:29.086059+00:00
1769,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x0_y0.png,K-35-054-2_Atolov_4326,481139.9886502434,4722071.458522251,50.0,2026-04-27T09:57:31.347344+00:00
1773,0.95,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y3024.png,K-35-054-2_Atolov_4326,491781.16379470227,4707731.345245596,50.0,2026-04-27T10:03:57.953532+00:00
1776,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y336.png,K-35-054-2_Atolov_4326,492898.29656107,4722080.086438612,75.0,2026-04-27T09:57:35.069747+00:00
1777,0.4,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y0.png,K-35-054-2_Atolov_4326,492767.0996802555,4721955.522345995,50.0,2026-04-27T10:10:10.491817+00:00
1778,0.75,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y336.png,K-35-054-2_Atolov_4326,492458.17086637457,4721591.968255308,50.0,2026-04-27T10:09:05.183689+00:00
1779,0.85,mound,trig_point_on_mound,K-35-054-2_Atolov_4326_x2352_y336.png,K-35-054-2_Atolov_4326,492066.83424725215,4720379.4989860635,50.0,2026-04-27T10:07:15.683578+00:00
1780,0.85,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y336.png,K-35-054-2_Atolov_4326,492416.6431680898,4720272.841102839,50.0,2026-04-27T10:07:16.837947+00:00
1781,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x1680_y3696.png,K-35-054-2_Atolov_4326,488666.31877099106,4705294.5238681855,150.0,2026-04-27T09:57:41.860712+00:00
1792,1.0,not_mound,not_mound,K-35-054-1_Straldzha_4326_x3696_y0.png,K-35-054-1_Straldzha_4326,477566.17395410506,4722261.437717267,,2026-04-27T09:57:45.226345+00:00
1801,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x1344_y1680.png,K-35-054-2_Atolov_4326,486287.0590181213,4713523.181681564,50.0,2026-04-27T09:57:47.636086+00:00
1811,0.85,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y2688.png,K-35-054-2_Atolov_4326,492750.5993427451,4708487.66679173,50.0,2026-04-27T10:07:17.806795+00:00
1826,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y1008.png,K-35-054-2_Atolov_4326,491794.57644783764,4718736.849628665,50.0,2026-04-27T09:57:48.880352+00:00
1856,0.2,not_mound,not_mound,K-35-053-4_Boyadzhik_x2016_y0.png,K-35-053-4_Boyadzhik,449468.50445101224,4704402.716727397,,2026-04-27T10:13:25.583719+00:00
1859,0.5,not_mound,not_mound,K-35-054-2_Atolov_4326_x2688_y0.png,K-35-054-2_Atolov_4326,493154.51001235144,4722393.188222266,,2026-04-27T10:10:03.461063+00:00
1860,0.4,mound,burial_mound,K-35-054-2_Atolov_4326_x2352_y0.png,K-35-054-2_Atolov_4326,492758.4632182687,4722162.512974222,50.0,2026-04-27T10:10:11.540411+00:00
1869,1.0,mound,burial_mound,K-35-053-4_Boyadzhik_x336_y3024.png,K-35-053-4_Boyadzhik,440529.3929806026,4689183.564281049,125.0,2026-04-27T09:57:56.789775+00:00
1879,0.15,not_mound,not_mound,K-35-054-2_Atolov_4326_x2688_y2352.png,K-35-054-2_Atolov_4326,493842.0627075157,4711057.067911121,,2026-04-27T10:17:31.705195+00:00
1918,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x672_y1008.png,K-35-054-2_Atolov_4326,482805.27138793765,4716878.477690535,50.0,2026-04-27T09:57:58.227448+00:00
1920,0.2,not_mound,not_mound,K-35-054-3_Yambol_x1008_y1008.png,K-35-054-3_Yambol,464271.4708535932,4699199.234288385,,2026-04-27T10:13:26.569867+00:00
1921,0.95,mound,bench_mark_on_mound,K-35-054-3_Yambol_x1008_y1008.png,K-35-054-3_Yambol,464102.778737335,4698940.375404977,50.0,2026-04-27T10:04:00.114924+00:00
1968,1.0,not_mound,not_mound,K-35-054-3_Yambol_x1008_y0.png,K-35-054-3_Yambol,464563.49467448407,4704084.21897851,,2026-04-27T09:58:01.695433+00:00
1982,0.95,mound,trig_point_on_mound,K-35-054-3_Yambol_x1344_y1008.png,K-35-054-3_Yambol,467053.2022585595,4698765.044265195,50.0,2026-04-27T10:04:01.198710+00:00
1993,0.3,not_mound,not_mound,K-35-054-3_Yambol_x1008_y2016.png,K-35-054-3_Yambol,463942.30047074455,4693914.076816664,,2026-04-27T10:11:55.709147+00:00
1994,0.4,mound,bench_mark_on_mound,K-35-054-3_Yambol_x1008_y2016.png,K-35-054-3_Yambol,464384.5701722929,4693988.983124575,200.0,2026-04-27T10:10:15.277137+00:00
2001,0.2,mound,burial_mound,K-35-054-3_Yambol_x2016_y1008.png,K-35-054-3_Yambol,469119.28919852007,4698595.371138368,150.0,2026-04-27T10:13:30.506484+00:00
2011,0.65,mound,settlement_mound,K-35-054-3_Yambol_x1680_y0.png,K-35-054-3_Yambol,468491.21487236704,4703668.277691566,50.0,2026-04-27T10:09:56.876277+00:00
2038,0.85,mound,trig_point_on_mound,K-35-054-3_Yambol_x2352_y3360.png,K-35-054-3_Yambol,471461.41744539485,4688258.935575341,50.0,2026-04-27T10:07:18.946011+00:00
2069,0.85,mound,burial_mound,K-35-054-3_Yambol_x672_y336.png,K-35-054-3_Yambol,462958.13853360055,4702944.060273671,125.0,2026-04-27T10:07:25.068410+00:00
2086,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x2352_y0.png,K-35-054-1_Straldzha_4326,471892.8866297785,4722142.98426959,100.0,2026-04-27T09:58:06.608838+00:00
2113,0.2,not_mound,not_mound,K-35-054-4_Voynika_x2352_y1344.png,K-35-054-4_Voynika,492601.059327196,4697347.352568479,,2026-04-27T10:13:32.270476+00:00
2122,1.0,mound,burial_mound,K-35-054-4_Voynika_x1008_y336.png,K-35-054-4_Voynika,486218.7166743732,4703078.712812742,50.0,2026-04-27T09:58:07.893237+00:00
2141,0.4,mound,burial_mound,K-35-054-3_Yambol_x3360_y1680.png,K-35-054-3_Yambol,476329.5738079207,4696511.2176741185,50.0,2026-04-27T10:10:17.494974+00:00
2167,1.0,mound,trig_point_on_mound,K-35-054-4_Voynika_x2688_y3360.png,K-35-054-4_Voynika,494608.1065245037,4688147.589236495,50.0,2026-04-27T09:58:09.344346+00:00
2190,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x1008_y3024.png,K-35-054-1_Straldzha_4326,465555.49984767445,4707202.069579521,75.0,2026-04-27T09:58:12.099684+00:00
2232,1.0,mound,burial_mound,K-35-054-4_Voynika_x3024_y2352.png,K-35-054-4_Voynika,495974.4174418115,4691710.25773082,50.0,2026-04-27T09:58:13.689827+00:00
2282,0.15,not_mound,not_mound,K-35-055-1_x1008_y2352.png,K-35-055-1,506527.8991495918,4711115.590075415,,2026-04-27T10:17:32.741163+00:00
2294,0.15,not_mound,not_mound,K-35-054-4_Voynika_x2688_y0.png,K-35-054-4_Voynika,494404.228200842,4703950.316848784,,2026-04-27T10:17:34.641040+00:00
2336,0.4,not_mound,not_mound,K-35-055-1_x2016_y0.png,K-35-055-1,511446.8335533565,4723718.217194377,,2026-04-27T10:10:19.371667+00:00
2344,1.0,not_mound,not_mound,K-35-055-1_x1008_y0.png,K-35-055-1,504938.04936794075,4722577.56152151,,2026-04-27T09:58:15.263160+00:00
2346,1.0,mound,burial_mound,K-35-055-1_x1344_y672.png,K-35-055-1,507749.98711371765,4718633.168864069,200.0,2026-04-27T09:58:18.912994+00:00
2426,1.0,mound,trig_point_on_mound,K-35-055-1_x2352_y2352.png,K-35-055-1,512892.1657934273,4710289.898457559,50.0,2026-04-27T09:58:20.636748+00:00
2428,0.2,not_mound,not_mound,K-35-055-1_x2352_y2688.png,K-35-055-1,512896.3641464939,4709353.618833599,,2026-04-27T10:13:33.356616+00:00
2431,1.0,mound,burial_mound,K-35-055-1_x3360_y3024.png,K-35-055-1,517733.6164794413,4706951.811744794,50.0,2026-04-27T09:58:21.928172+00:00
2444,0.3,not_mound,not_mound,K-35-055-2_x0_y1008.png,K-35-055-2,521610.541957391,4717631.689056186,,2026-04-27T10:11:57.452545+00:00
2451,1.0,mound,settlement_mound,K-35-055-2_x1008_y1344.png,K-35-055-2,526435.2049320732,4715379.237285067,50.0,2026-04-27T09:58:25.297085+00:00
2465,1.0,not_mound,not_mound,K-35-055-1_x336_y2352.png,K-35-055-1,502272.0566691365,4711085.582178286,,2026-04-27T09:58:26.723915+00:00
2473,0.15,not_mound,not_mound,K-35-055-2_x2016_y1008.png,K-35-055-2,531371.5612745004,4718769.49124265,,2026-04-27T10:17:36.283564+00:00
2533,0.2,not_mound,not_mound,K-35-055-2_x0_y336.png,K-35-055-2,521583.74252242636,4720471.730656864,,2026-04-27T10:13:34.750784+00:00
2558,0.95,mound,settlement_mound,K-35-055-2_x1008_y1680.png,K-35-055-2,525854.6753656721,4714087.18959509,50.0,2026-04-27T10:04:03.285137+00:00
2602,0.4,mound,settlement_mound,K-35-055-2_x2352_y1008.png,K-35-055-2,532890.3064638705,4718197.43152138,50.0,2026-04-27T10:10:21.383310+00:00
2622,0.2,mound,burial_mound,K-35-055-3_x1008_y2352.png,K-35-055-3,506164.98308997264,4691721.364500054,200.0,2026-04-27T10:13:38.512696+00:00
2635,1.0,mound,burial_mound,K-35-055-2_x0_y1008.png,K-35-055-2,522178.2261594094,4716960.565699046,50.0,2026-04-27T09:58:28.238430+00:00
2683,0.2,not_mound,not_mound,K-35-055-2_x2688_y0.png,K-35-055-2,534883.8055476755,4722062.065367525,,2026-04-27T10:13:40.314892+00:00
2709,0.7,not_mound,not_mound,K-35-055-3_x2352_y2352.png,K-35-055-3,513529.6115245139,4692248.1590078045,,2026-04-27T10:09:52.060511+00:00
2710,0.3,not_mound,not_mound,K-35-055-3_x2352_y2352.png,K-35-055-3,513524.8288769328,4692124.565882564,,2026-04-27T10:12:00.361699+00:00
2715,1.0,not_mound,not_mound,K-35-055-3_x1344_y1344.png,K-35-055-3,508484.7107375897,4696855.692284238,,2026-04-27T09:58:30.128116+00:00
2719,0.4,not_mound,not_mound,K-35-055-3_x3024_y1344.png,K-35-055-3,515274.5126789215,4697804.173315213,,2026-04-27T10:10:27.245439+00:00
2787,0.95,mound,burial_mound,K-35-054-2_Atolov_4326_x336_y0.png,K-35-054-2_Atolov_4326,482829.98100861936,4723113.0851626545,50.0,2026-04-27T10:04:04.963244+00:00
2883,0.15,not_mound,not_mound,K-35-056-3_x0_y2688.png,K-35-056-3,541715.6657942043,4691131.7670799075,,2026-04-27T10:17:37.625403+00:00
2891,1.0,mound,burial_mound,K-35-055-4_x3024_y2352.png,K-35-055-4,535578.7513207744,4692429.800396535,50.0,2026-04-27T09:58:31.547063+00:00
2892,0.2,not_mound,not_mound,K-35-055-2_x3024_y672.png,K-35-055-2,536940.8221202994,4719087.508618835,,2026-04-27T10:13:41.874564+00:00
2917,0.4,mound,burial_mound,K-35-055-3_x2016_y1008.png,K-35-055-3,511586.49643200694,4698470.969489248,200.0,2026-04-27T10:10:30.044455+00:00
